hanzi,pinyin,levels,entryIds,file,bytes,status,source,sourceUrl,sourceUrls,license,qualityNote
血液,xuè yè,6,5096,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-血液.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%80%E6%B6%B2.mp3,,CC-BY-SA,
血管,xuè guǎn,6,5093,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-血管.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%80%E7%AE%A1.mp3,,CC-BY-SA,
行,xíng,3 5,908 2467,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-行.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%8C.mp3,,CC-BY-SA,
行业,háng yè,5,2468,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-行业.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%8C%E4%B8%9A.mp3,,CC-BY-SA,
行为,xíng wéi,5,3294,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-行为.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%8C%E4%B8%BA.mp3,,CC-BY-SA,
行人,xíng rén,5,3289,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-行人.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%8C%E4%BA%BA.mp3,,CC-BY-SA,
行动,xíng dòng,5,3288,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-行动.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%8C%E5%8A%A8.mp3,,CC-BY-SA,
行李,xíng li,3,909,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-行李.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%8C%E6%9D%8E.mp3,,CC-BY-SA,
行程,xíng chéng,5,3286,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-行程.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%8C%E7%A8%8B.mp3,,CC-BY-SA,
行驶,xíng shǐ,5,3293,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-行驶.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%8C%E9%A9%B6.mp3,,CC-BY-SA,
街,jiē,3,707,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-街.mp3,8358,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%97.mp3,,CC-BY-SA,
街头,jiē tóu,6,4285,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-街头.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%97%E5%A4%B4.mp3,,CC-BY-SA,
街道,jiē dào,4,1379,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-街道.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%97%E9%81%93.mp3,,CC-BY-SA,
衡量,héng liáng,6,4149,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-衡量.mp3,18188,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-heng2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-liang2.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
衣服,yī fu,1,255,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-衣服.mp3,9194,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A3%E6%9C%8D.mp3,,CC-BY-SA,
衣架,yī jià,3,2106,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-衣架.mp3,18393,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-yi1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jia4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
补,bǔ,6,3672,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-补.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A5.mp3,,CC-BY-SA,
补习,bǔ xí,6,3677,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-补习.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A5%E4%B9%A0.mp3,,CC-BY-SA,
补偿,bǔ cháng,6,3674,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-补偿.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A5%E5%81%BF.mp3,,CC-BY-SA,
补充,bǔ chōng,5,2076,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-补充.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A5%E5%85%85.mp3,,CC-BY-SA,
补助,bǔ zhù,6,4381,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-补助.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A5%E5%8A%A9.mp3,,CC-BY-SA,
补考,bǔ kǎo,6,4378,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-补考.mp3,21319,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-bu3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-kao3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
补课,bǔ kè,6,3675,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-补课.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A5%E8%AF%BE.mp3,,CC-BY-SA,
补贴,bǔ tiē,6,3676,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-补贴.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A5%E8%B4%B4.mp3,,CC-BY-SA,
表,biǎo,4,1033,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-表.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A8.mp3,,CC-BY-SA,
表情,biǎo qíng,5,2065,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-表情.mp3,12746,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A8%E6%83%85.mp3,,CC-BY-SA,
表扬,biǎo yáng,4,1037,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-表扬.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A8%E6%89%AC.mp3,,CC-BY-SA,
表明,biǎo míng,5,2064,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-表明.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A8%E6%98%8E.mp3,,CC-BY-SA,
表格,biǎo gé,4,1034,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-表格.mp3,20069,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-biao3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ge2.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
表演,biǎo yǎn,3,530,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-表演.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A8%E6%BC%94.mp3,,CC-BY-SA,
表现,biǎo xiàn,4,1036,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-表现.mp3,15463,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A8%E7%8E%B0.mp3,,CC-BY-SA,
表示,biǎo shì,4,1035,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-表示.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A8%E7%A4%BA.mp3,,CC-BY-SA,
表达,biǎo dá,5,2062,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-表达.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A8%E8%BE%BE.mp3,,CC-BY-SA,
表面,biǎo miàn,5,2063,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-表面.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%A8%E9%9D%A2.mp3,,CC-BY-SA,
表面上,biǎo miàn shàng,6,4366,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-表面上.mp3,28637,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-biao3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-mian4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shang4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
衬衣,chèn yī,3,1359,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-衬衣.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%AC%E8%A1%A3.mp3,,CC-BY-SA,
衬衫,chèn shān,3,558,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-衬衫.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A1%AC%E8%A1%AB.mp3,,CC-BY-SA,
袋,dài,4,2401,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-袋.mp3,8358,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A2%8B.mp3,,CC-BY-SA,
袖珍,xiù zhēn,6,5231,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-袖珍.mp3,18395,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xiu4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zhen1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
袜子,wà zi,4,1759,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-袜子.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A2%9C%E5%AD%90.mp3,,CC-BY-SA,
被,bèi,3,519,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-被.mp3,7940,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A2%AB.mp3,,CC-BY-SA,
被动,bèi dòng,6,3639,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-被动.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A2%AB%E5%8A%A8.mp3,,CC-BY-SA,
被告,bèi gào,6,4344,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-被告.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A2%AB%E5%91%8A.mp3,,CC-BY-SA,
被子,bèi zi,5,2039,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-被子.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A2%AB%E5%AD%90.mp3,,CC-BY-SA,
被迫,bèi pò,6,3640,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-被迫.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A2%AB%E8%BF%AB.mp3,,CC-BY-SA,
裁判,cái pàn,5,2084,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-裁判.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A3%81%E5%88%A4.mp3,,CC-BY-SA,
裂,liè,6,4864,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-裂.mp3,7940,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A3%82.mp3,,CC-BY-SA,
装,zhuāng,4,1974,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-装.mp3,8358,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A3%85.mp3,,CC-BY-SA,
装修,zhuāng xiū,5,3561,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-装修.mp3,20073,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zhuang1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xiu1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
装备,zhuāng bèi,6,5371,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-装备.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A3%85%E5%A4%87.mp3,,CC-BY-SA,
装置,zhuāng zhì,4,3227,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-装置.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A3%85%E7%BD%AE.mp3,,CC-BY-SA,
装饰,zhuāng shì,5,3560,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-装饰.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A3%85%E9%A5%B0.mp3,,CC-BY-SA,
裙子,qún zi,3,812,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-裙子.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A3%99%E5%AD%90.mp3,,CC-BY-SA,
裤子,kù zi,2,383,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-裤子.mp3,9194,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A3%A4%E5%AD%90.mp3,,CC-BY-SA,
西,xī,3,880,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-西.mp3,8776,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A5%BF.mp3,,CC-BY-SA,
西北,xī běi,3,881,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-西北.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A5%BF%E5%8C%97.mp3,,CC-BY-SA,
西医,xī yī,2,1085,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-西医.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A5%BF%E5%8C%BB.mp3,,CC-BY-SA,
西南,xī nán,3,884,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-西南.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A5%BF%E5%8D%97.mp3,,CC-BY-SA,
西方,xī fāng,3,882,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-西方.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A5%BF%E6%96%B9.mp3,,CC-BY-SA,
西班牙语,xī bān yá yǔ,6,5186,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-西班牙语.mp3,36574,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xi1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ban1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ya2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-yu3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
西瓜,xī guā,3,883,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-西瓜.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A5%BF%E7%93%9C.mp3,,CC-BY-SA,
西红柿,xī hóng shì,4,1789,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-西红柿.mp3,13582,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A5%BF%E7%BA%A2%E6%9F%BF.mp3,,CC-BY-SA,
西装,xī zhuāng,5,3224,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-西装.mp3,19647,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-xi1.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zhuang1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
西边,xī biān,1,385,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-西边.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A5%BF%E8%BE%B9.mp3,,CC-BY-SA,
西部,xī bù,4,1788,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-西部.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A5%BF%E9%83%A8.mp3,,CC-BY-SA,
西餐,xī cān,5,3221,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-西餐.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A5%BF%E9%A4%90.mp3,,CC-BY-SA,
要,yào,1,252,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-要.mp3,7522,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A6%81.mp3,,CC-BY-SA,
要不然,yào bù rán,6,5256,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-要不然.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A6%81%E4%B8%8D%E7%84%B6.mp3,,CC-BY-SA,
要么,yào me,6,5128,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-要么.mp3,8776,downloaded,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A6%81%E4%B9%88.mp3,,CC-BY-SA,
要好,yào hǎo,6,5257,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-要好.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A6%81%E5%A5%BD.mp3,,CC-BY-SA,
要是,yào shi,4,1859,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-要是.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A6%81%E6%98%AF.mp3,,CC-BY-SA,
要求,yāo qiú,3,920,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-要求.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A6%81%E6%B1%82.mp3,,CC-BY-SA,
要素,yào sù,6,5129,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-要素.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A6%81%E7%B4%A0.mp3,,CC-BY-SA,
见,jiàn,1,88,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-见.mp3,7940,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%81.mp3,,CC-BY-SA,
见到,jiàn dào,2,763,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-见到.mp3,17770,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jian4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-dao4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
见过,jiàn guò,2,764,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-见过.mp3,17770,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jian4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-guo4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
见面,jiàn miàn,3,702,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-见面.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%81%E9%9D%A2.mp3,,CC-BY-SA,
观众,guān zhòng,4,1271,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-观众.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%82%E4%BC%97.mp3,,CC-BY-SA,
观光,guān guāng,6,4091,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-观光.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%82%E5%85%89.mp3,,CC-BY-SA,
观察,guān chá,5,2432,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-观察.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%82%E5%AF%9F.mp3,,CC-BY-SA,
观念,guān niàn,5,2434,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-观念.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%82%E5%BF%B5.mp3,,CC-BY-SA,
观点,guān diǎn,5,2433,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-观点.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%82%E7%82%B9.mp3,,CC-BY-SA,
观看,guān kàn,4,1270,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-观看.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%82%E7%9C%8B.mp3,,CC-BY-SA,
规划,guī huà,6,4101,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-规划.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%84%E5%88%92.mp3,,CC-BY-SA,
规则,guī zé,5,2445,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-规则.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%84%E5%88%99.mp3,,CC-BY-SA,
规定,guī dìng,4,1278,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-规定.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%84%E5%AE%9A.mp3,,CC-BY-SA,
规律,guī lǜ,5,2443,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-规律.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%84%E5%BE%8B.mp3,,CC-BY-SA,
规模,guī mó,5,2444,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-规模.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%84%E6%A8%A1.mp3,,CC-BY-SA,
